Index;ISBN 13;Author ID;Nº of pages;Publication date;Rating;Nº of ratings;Nº of reviews
2185;9,78068E+12;329;896;10/10/2000;3,5;557;87
2186;9,78081E+12;329;573;19/09/2001;3,5;106;19
2187;9,78039E+12;994;192;17/08/1999;3,88;6591;661
2188;9,78184E+12;995;228;01/03/2006;3,92;1727;173
2189;9,78186E+12;995;474;17/06/2002;4,11;1021;101
2190;9,78193E+12;996;240;01/04/2006;4,08;237;22
2191;9,78074E+12;997;256;09/02/2005;4;709;49
2192;9,78075E+12;998;566;24/03/2005;4,02;368195;3556
2193;9,78014E+12;479;144;01/08/1987;4,22;11;1
2194;9,78006E+12;999;260;31/03/1996;4,31;4169;155
2195;9,78006E+12;999;321;31/03/1996;4,14;4747;148
2196;9,78006E+12;999;192;05/04/2000;4,18;7809;186
2197;9,78097E+12;1000;325;31/12/2002;4,29;58;8
2198;9,78087E+12;999;342;15/08/1992;3,69;184;30
2199;9,78006E+12;999;336;31/03/1995;4,31;4586;119
2200;9,78006E+12;999;320;31/03/1995;4,17;4839;126
2201;9,78069E+12;999;180;01/01/1943;4,21;70;7
2202;9,78006E+12;999;304;31/12/2000;4,23;2722;151
2203;9,78006E+12;999;144;14/08/2007;4,07;20976;935
2204;9,78142E+12;1001;352;01/06/2006;4,03;22023;395
2205;9,78044E+12;1001;320;01/01/1988;3,92;243;7
2206;9,78093E+12;1002;160;01/04/2001;4,28;5702;65
2207;9,78039E+12;1002;188;23/08/2005;4,22;21620;836
2208;9,78002E+12;1003;178;01/06/1974;4,15;182;37
2209;9,78069E+12;1004;192;01/03/1975;4,09;43;3
2210;9,78077E+12;1005;352;28/11/2006;3,43;8577;756
2211;9,78077E+12;1005;288;24/01/2006;3,9;6234;337
2212;9,78077E+12;1005;212;01/09/2004;3,84;10475;496
2213;9,78077E+12;1005;341;17/09/2001;3,88;9828;1004
2214;9,78077E+12;1005;368;29/11/2005;3,85;5618;514
2215;9,7809E+12;1005;140;15/07/1990;3,9;475;66
2216;9,78031E+12;1005;608;14/03/2001;3,54;2436;268
2217;9,78006E+12;1005;430;25/01/1999;3,39;2707;167
2218;9,78077E+12;1005;416;27/03/2012;3,84;7487;617
2219;9,78081E+12;1005;382;15/08/1994;4,07;190379;6637
2220;9,78081E+12;1005;311;15/07/1992;3,79;18228;427
2221;9,78081E+12;1005;352;15/01/1994;3,58;10268;164
2222;9,78159E+12;1005;13;05/09/2006;3,95;109;19
2223;9,78035E+12;1005;422;31/05/2005;3,9;23534;2199
2224;9,7804E+12;1006;356;14/09/2006;4,13;2288;69
2225;9,7804E+12;1006;341;22/09/2005;4,12;134;11
2226;9,78014E+12;1006;400;15/09/2003;4,07;26237;240
2227;9,78014E+12;1006;374;02/06/2005;4;14205;144
2228;9,78186E+12;1006;352;04/09/2006;4,12;88167;2604
2229;9,78014E+12;1006;356;31/03/2003;3,98;8025;261
2230;9,78014E+12;1006;368;24/05/2004;3,92;17597;188
2231;9,78014E+12;1006;389;09/09/2004;3,99;10830;119
2232;9,78014E+12;1006;72;21/10/2004;4,13;2353;43
2233;9,78084E+12;1007;32;24/08/1998;3,95;614;29
2234;9,78084E+12;1007;40;14/09/2006;3,65;202;17
2235;9,78084E+12;1007;32;23/03/1998;4,03;1701;74
2236;9,78084E+12;1007;32;11/01/2007;4,02;207;11
2237;9,78084E+12;1007;32;22/11/1999;3,82;291;21
2238;9,78141E+12;1007;36;30/04/2004;3,98;1;0
2239;9,78084E+12;1007;32;10/05/2007;3,82;87;12
2240;9,78068E+12;1007;32;14/10/1989;4,12;6;0
2241;9,78068E+12;1007;32;14/10/1989;4,67;2;0
2242;9,78068E+12;1007;32;14/10/1989;4,33;3;0
2243;9,78068E+12;1007;32;14/10/1989;4,33;3;0
2244;9,78201E+12;1007;36;31/05/1997;3,77;1;0
2245;9,78039E+12;1008;158;01/10/1964;4,37;57;9
2246;9,78069E+12;1009;32;01/04/1982;4,16;124141;2038
2247;9,78069E+12;1009;32;01/01/1977;3,8;4;1
2248;9,7816E+12;1009;32;30/10/1991;4,11;0;0
2249;9,78006E+12;1010;325;26/07/2005;4,05;3258;478
2250;9,78014E+12;1010;1008;16/09/2002;4,39;527;12
2251;9,78044E+12;1010;384;01/05/2005;3,89;17485;1021
2252;9,78052E+12;1010;405;30/11/2004;3,85;31047;3519
2253;9,78044E+12;1010;304;01/12/1998;3,77;17168;997
2254;9,7807E+12;1010;224;13/10/2003;3,68;7941;419
2255;9,78015E+12;1010;64;01/09/1998;3,36;1036;78
2256;9,78045E+12;454;320;06/05/2003;4,25;625759;13883
2257;9,78142E+12;454;9;01/01/2005;4,25;69;17
2258;9,78055E+12;454;403;01/02/1993;3,84;3106;115
2259;9,78045E+12;454;315;01/11/1990;4,23;85;12
2260;9,78068E+12;488;685;09/12/1996;4,3;5889;183
2261;9,78014E+12;488;406;05/04/2001;4;2334;109
2262;9,78016E+12;488;385;16/12/2002;4,34;1606;83
2263;9,78188E+12;488;734;01/10/1996;4,36;119;10
2264;9,78069E+12;989;800;31/01/1993;4,33;256;22
2265;9,78081E+12;488;292;17/09/2006;3,97;8717;477
2266;9,78068E+12;488;256;11/08/1990;3,95;7305;277
2267;9,78031E+12;1011;928;01/12/2005;4,18;34366;573
2268;9,78031E+12;1011;484;26/12/2006;3,63;1287;104
2269;9,78097E+12;1012;429;01/10/2006;3,63;132;27
2270;9,78074E+12;1013;326;01/10/2006;3,74;1246;69
2271;9,78006E+12;1014;80;13/10/1998;4,3;746;48
2272;9,7814E+12;1015;113;10/05/2006;3,99;108;11
2273;9,7814E+12;1015;116;10/05/2006;3,92;94;10
2274;9,78006E+12;1015;352;07/02/2006;4,13;686;52
2275;9,78006E+12;1014;256;02/01/2007;4,2;4144;98
2276;9,78006E+12;1015;124;20/10/1976;3,84;3926;119
2277;9,78006E+12;1015;160;01/10/1997;4,09;234;18
2278;9,7814E+12;1015;128;08/05/2006;3,98;41;2
2279;9,7814E+12;1016;276;27/06/2006;3,96;346;31
2280;9,78023E+12;1017;248;15/11/2006;4,03;75;12
2281;9,78081E+12;1018;304;28/02/2001;4,24;92;9
2282;9,78006E+12;1019;321;08/05/2001;4,15;1480;39
2283;9,78038E+12;1020;241;01/05/1977;4,12;5628;125
2284;9,78006E+12;1015;32;15/09/1995;4,28;1538;59
2285;9,78006E+12;1015;3;13/06/2006;3,89;91;13
2286;9,78006E+12;1015;32;06/09/1997;4,15;424;25
2287;9,78006E+12;1015;40;02/02/2000;4,18;867;31
2288;9,78006E+12;1021;176;01/06/2004;4,05;4799;88
2289;9,78039E+12;1015;39;13/10/1998;3,99;143;18
2290;9,78156E+12;1022;304;21/11/1997;3,7;35;5
2291;9,78006E+12;1015;7;28/03/2006;4,19;105;12
2292;9,78006E+12;1015;357;01/01/2007;4,07;45778;1286
2293;9,78006E+12;1015;374;01/01/2007;4,19;71853;646
2294;9,78006E+12;1015;80;06/10/1999;4,21;66;7
2295;9,78006E+12;1023;64;21/03/1998;4,03;59;6
2296;9,78006E+12;1015;32;20/09/1997;4,2;2142;72
2297;9,78006E+12;1015;422;01/01/2007;4,14;67427;1048
2298;9,78006E+12;1015;40;05/09/1998;4,14;453;17
2299;9,78006E+12;1015;32;16/01/1999;4,17;324;23
2300;9,78006E+12;1015;126;02/01/2007;3,89;28259;533
2301;9,78006E+12;1024;256;07/09/1989;4,15;3375;91
2302;9,78006E+12;1015;309;01/01/2007;4,19;635;30
2303;9,78006E+12;1025;118;01/10/1985;3,96;192;32
2304;9,78006E+12;1015;198;01/01/2007;4,18;201840;3463
2305;9,78079E+12;1026;64;15/09/1997;3,85;8;2
2306;9,78076E+12;1026;624;19/09/2005;4,51;570;17
2307;9,78079E+12;1027;192;01/05/1998;4,32;34;2
2308;9,78971E+12;1028;256;01/07/2006;3,69;16;4
2309;9,78079E+12;1026;64;14/06/2000;4,02;5;0
2310;9,78078E+12;1026;64;24/05/1999;4,5;4;0
2311;9,78038E+12;1029;289;01/04/2006;3,27;621;82
2312;9,78006E+12;499;256;17/10/2006;4,08;1896;202
2313;9,78158E+12;1030;416;11/03/2004;3,94;12789;221
2314;9,78092E+12;516;100;21/09/2017;4,21;55;6
2315;9,78039E+12;1031;64;01/04/1990;4,31;125;22
2316;9,78186E+12;1032;848;18/03/1993;4,12;47;6
2317;9,7801E+12;1032;880;07/08/1997;4,12;333;27
2318;9,78081E+12;1033;231;03/01/1986;3,84;129;7
2319;9,7802E+12;1034;253;15/09/2005;4,01;4245;133
2320;9,78156E+12;1035;103;01/08/2006;3,82;1038;100
2321;9,78045E+12;1036;103;28/07/2003;4,07;692;80
2322;9,78035E+12;1037;352;28/11/1998;4,12;9963;206
2323;9,7804E+12;1038;308;01/10/2006;3,87;4119;252
2324;9,78043E+12;1038;292;03/02/2004;4;3062;94
2325;9,78043E+12;1038;256;05/04/2005;3,94;2538;63
2326;9,78043E+12;1038;277;06/01/2004;3,97;4964;124
2327;9,78043E+12;1038;304;05/07/2006;3,98;2400;93
2328;9,78043E+12;1038;304;04/10/2005;4,07;4675;129
2329;9,78043E+12;1038;341;07/12/2004;3,99;3461;133
2330;9,78043E+12;1038;288;06/04/2004;3,82;2215;60
2331;9,78043E+12;1038;304;06/06/2006;4;2910;84
2332;9,78052E+12;1038;320;01/09/1998;4,04;3581;113
2333;9,78043E+12;1038;320;04/01/2005;4,05;3758;128
2334;9,78043E+12;1038;288;02/11/2004;3,89;4600;113
2335;9,78043E+12;1038;320;07/02/2006;4,05;3513;143
2336;9,78043E+12;1038;320;03/08/2004;3,9;3490;177
2337;9,78043E+12;1038;272;07/09/2004;3,83;2004;54
2338;9,78043E+12;1038;352;04/05/2004;3,91;2935;154
2339;9,78043E+12;1038;304;02/03/2004;3,73;2053;85
2340;9,78045E+12;1038;384;29/12/1993;3,96;2635;107
2341;9,78052E+12;1038;276;01/08/1999;3,97;2587;89
2342;9,78043E+12;1038;288;03/05/2005;4,04;5043;121
2343;9,78043E+12;1038;384;06/12/2005;4,01;3786;134
2344;9,78043E+12;1038;272;06/07/2004;3,96;96;4
2345;9,78043E+12;1038;288;01/02/2005;4,06;3749;130
2346;9,78072E+12;1038;288;03/10/2000;4,06;3092;132
2347;9,78043E+12;1038;304;07/06/2005;4,1;5108;143
2348;9,78045E+12;1038;468;12/07/1987;3,59;82;2
2349;9,78045E+12;1038;221;22/03/1992;3,79;64;3
2350;9,7804E+12;1038;707;10/11/1997;4,09;32;0
2351;9,78052E+12;1038;277;01/04/2000;4,06;56;4
2352;9,7804E+12;1039;32;25/07/2006;4,15;1371;205
2353;9,78186E+12;1039;214;24/10/2005;3,33;204;30
2354;9,78078E+12;1040;606;14/09/2006;4,25;155;16
2355;9,78039E+12;1041;459;17/10/2003;4,1;541;95
2356;9,78039E+12;1042;168;17/10/2003;3,97;96;13
2357;9,78079E+12;1041;10;01/10/2005;4,32;3659;80
2358;9,78006E+12;1043;372;28/02/2006;3,8;799;31
2359;9,78042E+12;1044;278;14/10/2001;3,77;26;0
2360;9,78158E+12;1045;436;25/09/2003;3,57;1818;89
2361;9,78039E+12;1046;324;13/01/2003;3,88;14109;1591
2362;9,78031E+12;1005;592;15/07/1996;3,79;119937;3139
2363;9,78079E+12;1047;320;11/11/2003;4,01;148;6
2364;9,78014E+12;455;224;03/09/2002;3,92;18;4
2365;9,7885E+12;455;192;01/04/2005;4,33;116;11
2366;9,78055E+12;954;272;29/08/2006;3,55;5768;262
2367;9,78068E+12;1048;448;22/12/1997;4,23;25135;420
2368;9,78072E+12;1049;432;12/11/2004;4,33;55;6
2369;9,78055E+12;954;445;29/05/2001;4,03;24792;1139
2370;9,78184E+12;954;342;09/04/2001;4,25;54516;2721
2371;9,78035E+12;1;224;26/04/2005;4,2;166574;2192
2372;9,78033E+12;1;167;08/03/2002;4,09;93997;1394
2373;9,78074E+12;1;6;01/06/2006;4,22;493;95
2374;9,78229E+12;79;189;30/11/2001;3,6;8790;152
2375;9,78033E+12;1;180;08/03/2002;4,22;3115;306
2376;9,78052E+12;1;96;11/10/1994;4,35;294;19
2377;9,78286E+12;1050;108;01/11/1998;4,27;2122;86
2378;9,78039E+12;1051;277;07/11/2006;3,7;621;90
2379;9,78159E+12;1052;328;24/05/2006;3,77;5783;433
2380;9,78014E+12;1051;448;01/09/1996;3,99;1485;94
2381;9,78038E+12;1051;672;15/02/2000;4,21;7326;430
2382;9,78038E+12;1051;430;15/02/2000;4,07;7265;526
2383;9,78038E+12;1053;302;09/04/2002;4,04;17939;947
2384;9,78097E+12;1053;299;01/01/2001;4,04;15;3
2385;9,78068E+12;1054;506;01/03/1998;4,16;8966;454
2386;9,78037E+12;1055;207;31/05/2005;3,59;112;5
2387;9,78031E+12;1056;496;01/03/2005;4,01;4991;271
2388;9,78057E+12;1054;589;10/11/1995;4,16;114;14
2389;9,78184E+12;1057;240;01/06/2004;3,83;2011;84
2390;9,78069E+12;1057;240;15/03/2011;4,15;11981;735
2391;9,78184E+12;1057;240;01/11/2005;3,71;509;25
2392;9,78223E+12;1057;288;01/11/2002;3,83;1;0
2393;9,78058E+12;1058;112;19/02/2001;3,84;68;9
2394;9,78009E+12;1059;340;08/11/2001;3,16;123;12
2395;9,78031E+12;1060;137;01/08/2006;3,69;38506;4719
2396;9,78035E+12;1061;217;26/12/2006;4,03;506;53
2397;9,78079E+12;1062;36;15/02/2003;4,04;24;3
2398;9,78006E+12;1063;40;31/07/2007;4,16;4171;518
2399;9,78079E+12;1064;12;19/09/2001;3,79;24;6
2400;9,78081E+12;1065;24;01/01/2000;3,98;113;4
2401;9,78079E+12;1066;10;01/11/2003;4;39;7
2402;9,78006E+12;1067;320;10/10/2006;3,45;4504;491
2403;9,78044E+12;1068;128;01/08/2006;4,14;5097;219
2404;9,78844E+12;634;400;31/03/2004;3,63;3;1
2405;9,78049E+12;1069;260;23/04/2003;4,31;1253;54
2406;9,78049E+12;1069;275;10/09/2004;4,26;478;30
2407;9,78049E+12;1069;96;20/05/1994;4,14;275;19
2408;9,78039E+12;1070;288;17/12/1996;3,71;5423;293
2409;9,78014E+12;1070;159;24/02/2000;3,99;5366;524
2410;9,78014E+12;1070;149;03/09/1998;3,99;1422;124
2411;9,78345E+12;1070;235;01/03/2000;3,99;65;7
2412;9,78041E+12;1070;51;10/03/2017;3,84;28;2
2413;9,78079E+12;1070;224;15/07/1999;3,82;1008;51
2414;9,78039E+12;1070;260;17/08/1997;3,62;966;39
2415;9,7801E+12;1070;649;06/05/2004;4,16;2116;157
2416;9,78055E+12;1071;460;02/05/2005;3,75;4422;211
2417;9,78055E+12;1071;400;01/07/2003;3,72;2292;69
2418;9,78081E+12;1072;560;07/02/2006;4,02;208;27
2419;9,78207E+12;1073;123;01/02/2004;4,31;366;19
2420;9,78074E+12;209;249;01/07/2013;3,9;592315;7791
2421;9,78081E+12;209;224;01/04/1985;3,9;296;20
2422;9,78045E+12;1074;198;01/06/1999;3,79;3280;188
2423;9,78045E+12;1074;227;01/01/2005;3,83;3318;204
2424;9,78045E+12;1074;194;01/07/2005;3,83;5757;321
2425;9,78076E+12;1075;112;30/05/2000;3,59;25;2
2426;9,78045E+12;1074;214;01/03/2001;3,8;3015;167
2427;9,78006E+12;1076;333;13/06/2006;4,09;2330;252
2428;9,78045E+12;1077;105;28/12/2006;4,05;755;94
2429;9,78052E+12;1078;192;06/06/2000;3,95;88;14
2430;9,78006E+12;1079;288;25/03/2003;3,62;24;1
2431;9,78157E+12;1080;80;05/03/2002;2,62;8;2
2432;9,78006E+12;1079;288;04/06/2002;2,92;53;2
2433;9,78035E+12;1081;0;12/04/1976;3;10;2
2434;9,78035E+12;1081;183;01/06/1976;3,33;12;1
2435;9,78184E+12;1080;72;27/07/2001;3,28;1;1
2436;9,78089E+12;1082;158;01/06/1973;3,66;461;10
2437;9,78031E+12;1083;342;12/09/2006;4,01;370331;20582
2438;9,78038E+12;341;192;12/03/2002;3,82;196425;4549
2439;9,78081E+12;1084;928;01/06/2004;4,2;919;44
2440;9,78069E+12;1085;416;01/01/1980;3,95;472;41
2441;9,78052E+12;341;0;24/06/1987;4,14;45;1
2442;9,78049E+12;341;320;24/11/2011;3,84;60;4
2443;9,78044E+12;341;208;01/09/2004;3,64;333;23
2444;9,78045E+12;455;256;01/07/2001;4,11;191128;4802
2445;9,78963E+12;455;5;30/03/2005;4,11;135;20
2446;9,78076E+12;455;272;22/08/2006;4,11;66;7
2447;9,7816E+12;1086;237;01/01/2005;4,51;33;1
2448;9,7814E+12;1087;320;14/11/2006;4,01;7653;90
2449;9,7814E+12;1087;336;03/11/2004;4,07;4296;51
2450;9,78032E+12;1088;272;06/09/2006;4,18;18536;350
2451;9,78044E+12;1089;169;01/06/2001;4,01;41589;4153
2452;9,78014E+12;1090;372;30/07/2002;3,82;4748;597
2453;9,78032E+12;1088;208;01/09/2003;4,16;26461;587
2454;9,78158E+12;1091;383;15/01/1999;4,21;19217;271
2455;9,78032E+12;1088;202;18/01/2008;4,25;24590;525
2456;9,78045E+12;1092;320;05/10/2005;4,12;492;32
2457;9,78156E+12;1093;371;29/12/2006;3,17;139;25
2458;9,78023E+12;1094;336;15/05/1990;3,88;210;18
2459;9,78158E+12;1091;184;01/11/2001;4,06;591;29
2460;9,78082E+12;1095;144;01/06/2004;4,06;31;1
2461;9,78098E+12;1096;390;20/04/2006;3,69;55;7
2462;9,78159E+12;1097;184;01/07/2005;3,55;112;9
2463;9,78158E+12;1098;234;02/05/2006;4,03;1458;175
2464;9,78077E+12;1099;222;12/09/2006;3,72;8410;751
2465;9,78081E+12;1100;288;01/01/2006;3,51;49042;4140
2466;9,78032E+12;529;134;01/11/1998;3,92;3590;251
2467;9,78159E+12;1101;256;01/04/2006;4,21;11841;1766
2468;9,78045E+12;1102;370;01/04/1999;4,11;94303;4453
2469;9,78159E+12;1103;6;01/12/2004;4,33;79;16
2470;9,78188E+12;1104;128;01/07/1994;3,45;56;11
2471;9,78055E+12;1105;496;01/04/2004;3,99;1278;207
2472;9,78039E+12;1105;447;03/03/2003;3,99;283;37
2473;9,78039E+12;1106;224;12/03/1964;4,05;977;71
2474;9,78189E+12;1107;166;01/02/2010;4;4;2
2475;9,78023E+12;1108;498;19/11/1979;3,89;37;5
2476;9,78031E+12;1109;169;01/01/1999;3,29;24;2
2477;9,78142E+12;1110;26;13/12/2005;3,78;354;135
2478;9,7814E+12;1111;320;07/01/2003;3,93;4040;259
2479;9,78038E+12;1112;480;03/07/2000;4,13;6193;355
2480;9,78098E+12;1113;336;01/05/2004;4,3;47;8
2481;9,78079E+12;1114;504;01/10/2004;4,24;819;31
2482;9,78158E+12;1115;128;28/09/2004;3,62;16;1
2483;9,78075E+12;1116;354;01/12/2005;4,39;142;9
2484;9,78158E+12;1117;124;01/07/2004;3,38;51;0
2485;9,78227E+12;690;345;04/06/1998;4,08;47;3
2486;9,78184E+12;690;51;10/10/1999;4,08;85;2
2487;9,78039E+12;690;462;01/01/1988;4,08;171;13
2488;9,78039E+12;690;517;01/08/2006;4,08;663;52
2489;9,78019E+12;690;229;01/11/2006;4,08;1089;78
2490;9,78023E+12;1118;265;22/06/2000;3,95;68;6
2491;9,78049E+12;1119;176;01/06/1982;4,38;393;27
2492;9,78074E+12;1120;333;11/10/2005;4,35;524;40
2493;9,78049E+12;1121;48;02/07/1997;3,77;13;0
2494;9,78069E+12;1122;208;13/01/1997;4,01;238;10
2495;9,78079E+12;1123;64;14/06/2000;4,18;64;5
2496;9,78045E+12;1124;144;13/01/2005;4,07;155;14
2497;9,78045E+12;1124;144;05/05/2005;4,06;130;4
2498;9,78184E+12;1125;96;01/09/2004;4,21;1;0
2499;9,78045E+12;1124;144;03/08/2006;3,92;93;8
2500;9,78039E+12;1126;560;20/05/1975;4;203;12
2501;9,78076E+12;1127;348;03/10/2003;4,01;78;6
2502;9,7808E+12;1128;32;30/03/2004;3,72;69;13
2503;9,78042E+12;1129;368;11/08/2002;3,53;17;0
2504;9,78045E+12;1130;24;19/01/2006;3,88;73;1
2505;9,78081E+12;1131;188;12/11/2007;4,33;6;1
2506;9,7805E+12;1132;224;17/06/2002;3,74;53;6
2507;9,78081E+12;1133;200;20/04/1996;4,47;15;1
2508;9,78097E+12;1134;160;01/09/2000;3,69;41;2
2509;9,78097E+12;1134;160;01/09/2000;3,5;44;3
2510;9,78059E+12;1134;135;01/10/1989;3,29;13;0
2511;9,78081E+12;64;327;17/01/1969;3,81;709;29
2512;9,78044E+12;1135;576;30/07/2002;4,06;28769;694
2513;9,7895E+12;424;456;01/09/2000;4,23;198;18
2514;9,78006E+12;1136;528;27/05/2003;3,81;35784;686
2515;9,78006E+12;1136;456;09/05/2006;3,92;348;45
2516;9,7801E+12;1136;520;07/07/2005;3,78;65441;1233
2517;9,78006E+12;1136;578;23/01/2007;3,95;55525;1223
2518;9,78006E+12;1136;640;23/01/2007;3,77;43077;690
2519;9,78006E+12;1136;368;06/09/2005;3,82;1625;42
2520;9,7819E+12;1136;79;01/12/2000;3,29;780;52
2521;9,78142E+12;138;200;21/11/2006;4,6;8989;151
2522;9,78142E+12;138;200;10/01/2006;4,56;12885;208
2523;9,78055E+12;424;491;08/08/1986;4,23;1021;112
2524;9,7814E+12;424;488;19/04/2005;4,23;270;49
2525;9,78193E+12;1137;304;01/01/2003;0;0;0
2526;9,78074E+12;1138;288;30/11/2006;3,82;2864;349
2527;9,78074E+12;1138;224;26/09/2006;3,88;3193;236
2528;9,78074E+12;1138;288;16/10/2001;3,91;1935;229
2529;9,7809E+12;1139;272;19/03/2004;3,32;33;4
2530;9,78035E+12;1138;160;13/10/1998;3,55;221;36
2531;9,78081E+12;1138;288;14/09/1998;3,8;481;33
2532;9,78074E+12;1138;192;07/11/2005;3,47;238;35
2533;9,78035E+12;573;820;30/05/2006;3,63;22547;1371
2534;9,78053E+12;117;1176;21/04/2005;3,69;941;136
2535;9,78045E+12;117;1192;28/12/2004;3,69;340;51
2536;9,78045E+12;117;1074;03/03/1992;3,69;912;128
2537;9,78039E+12;117;1168;12/10/1957;3,69;86;12
2538;9,78184E+12;954;422;10/03/2002;4,04;35517;1014
2539;9,78045E+12;1140;224;11/09/1995;4,19;911;42
2540;9,78087E+12;1141;224;01/05/1991;4,14;1675;124
2541;9,78039E+12;1142;224;17/06/2005;3,44;1858;153
2542;9,78044E+12;1143;368;04/11/2003;3,64;603675;10079
2543;9,78044E+12;1143;388;28/11/2006;3,66;76205;1867
2544;9,78044E+12;1143;387;27/12/2004;3,76;100796;2382
2545;9,78044E+12;1143;407;31/08/2004;3,78;94917;2089
2546;9,78039E+12;1143;359;27/02/2007;3,79;110706;2070
2547;9,78055E+12;1143;320;14/09/2000;3,64;2214;249
2548;9,78157E+12;1144;307;01/10/2005;3,24;344;59
2549;9,78025E+12;1145;296;01/06/1998;3,89;38;5
2550;9,78081E+12;1146;224;01/02/2003;3,6;49;9
2551;9,78038E+12;419;1487;19/08/2009;4,24;2174;51
2552;9,78069E+12;1147;420;21/11/1968;4,1;519;36
2553;9,78049E+12;487;288;23/12/1998;3,34;26;0
2554;9,78068E+12;664;273;13/09/1994;4,42;7983;245
2555;9,7802E+12;1148;640;30/11/1976;3,93;13920;248
2556;9,78069E+12;1148;223;17/01/2005;4,06;110;16
2557;9,78025E+12;1149;176;01/08/1988;4,18;117;3
2558;9,78087E+12;202;1838;01/05/1997;4,35;9284;133
2559;9,78156E+12;1150;125;28/12/1995;4,33;9;1
2560;9,78044E+12;1151;401;01/03/2003;3,82;36853;1725
2561;9,78081E+12;1152;128;01/01/2003;3,9;312;9
2562;9,78038E+12;1153;749;03/11/1998;4,4;1032;162
2563;9,78069E+12;1154;306;01/12/1996;4,27;1967;131
2564;9,7816E+12;847;400;29/10/2006;4,35;3728;141
2565;9,78045E+12;251;397;01/05/2000;3,8;3381;116
2566;9,78039E+12;1155;288;17/04/1992;4,3;2221;165
2567;9,78077E+12;1156;256;01/04/2006;4,33;545;44
2568;9,7808E+12;1157;330;01/11/2006;4,21;44;10
2569;9,78067E+12;1158;320;01/06/1991;4,19;407;18
2570;9,78006E+12;1159;261;01/03/2005;4,47;678;78
2571;9,78035E+12;1160;726;01/02/2001;3,8;72;5
2572;9,78035E+12;985;472;26/09/2006;3,43;26762;2524
2573;9,78841E+12;985;475;30/08/2006;3,43;98;6
2574;9,78016E+12;1161;544;06/11/2006;4,15;635;21
2575;9,78014E+12;209;224;27/10/2005;3,68;58;5
2576;9,78062E+12;83;480;14/09/2005;3,79;95;20
2577;9,78038E+12;1162;153;01/06/2004;4,25;144121;8131
2578;9,78038E+12;1162;187;02/08/2005;4,24;57309;2308
2579;9,78038E+12;1162;84;03/10/2006;3,86;8539;667
2580;9,78038E+12;1162;144;18/04/2006;3,86;14654;1121
2581;9,78075E+12;577;520;05/10/2005;4,26;6726;1018
2582;9,78079E+12;1163;557;15/07/2006;4,16;32307;1224
2583;9,78077E+12;1005;469;19/05/2002;4,31;133114;4243
2584;9,78081E+12;1005;451;09/12/2001;3,95;65344;1419
2585;9,78035E+12;1164;336;26/12/2006;4;11205;431
2586;9,78081E+12;1165;1007;15/10/1993;4,24;148074;2471
2587;9,7816E+12;1166;304;06/08/2006;4,2;227;32
2588;9,78037E+12;1167;507;01/07/2005;3,79;14477;868
2589;9,78006E+12;1168;118;09/06/2009;4,04;2685;182
2590;9,7801E+12;1169;73;03/05/2001;4,09;467;32
2591;9,78006E+12;1170;272;29/09/2009;4,4;6946;182
2592;9,78052E+12;1171;323;26/08/2003;4,12;15827;616
2593;9,7801E+12;625;327;01/12/2003;3,86;1299;128
2594;9,7801E+12;625;229;03/10/2002;3,83;78434;3464
2595;9,78006E+12;1172;448;23/05/2006;3,25;202;26
2596;9,78184E+12;954;288;09/04/2001;4,05;63155;2286
2597;9,78184E+12;954;389;05/01/2002;3,74;18417;542
2598;9,78055E+12;954;415;02/05/2000;4,03;335;38
2599;9,7835E+12;954;556;05/12/1985;4,25;59;4
2600;9,7835E+12;954;376;01/06/1997;3,98;3;0
2601;9,7835E+12;954;459;02/11/1998;3,74;22;2
2602;9,78039E+12;639;288;08/09/1998;3,96;40599;1127
2603;9,78039E+12;639;318;12/01/1999;3,79;7213;139
2604;9,78039E+12;639;282;11/05/1999;4,22;64096;2316
2605;9,78039E+12;639;324;12/01/1999;3,88;55850;1990
2606;9,7801E+12;639;219;06/08/1998;3,72;23527;822
2607;9,78039E+12;639;288;11/05/1999;3,87;31084;1062
2608;9,78074E+12;639;80;01/12/2000;3,72;866;52
2609;9,78039E+12;639;300;11/05/1999;3,77;5135;192
2610;9,78006E+12;639;62;01/01/1980;3,78;420;40
2611;9,78052E+12;639;527;28/05/1995;4,36;914;8
2612;9,78006E+12;563;912;05/04/2005;4,41;5161;184
2613;9,78006E+12;563;211;17/10/2006;3,72;3405;338
2614;9,78055E+12;563;348;07/04/1990;4,21;847;60
2615;9,78038E+12;563;267;01/02/1999;4,09;676;119
2616;9,78006E+12;563;56;30/08/2006;4,08;806;98
2617;9,78188E+12;563;176;01/08/1993;4,1;909;135
2618;9,78055E+12;563;40;14/09/2004;4,13;198;12
2619;9,78074E+12;563;162;21/06/2012;4,07;308;28
2620;9,78006E+12;1173;384;21/02/2006;4,24;372;45
2621;9,78006E+12;563;234;26/07/2005;3,73;1370;122
2622;9,78038E+12;712;1369;15/10/2002;4,33;607;48
2623;9,78014E+12;712;120;06/09/2005;4,03;6389;541
2624;9,78016E+12;712;232;22/10/1980;4,14;30358;1629
2625;9,78014E+12;712;277;26/10/2000;3,88;11970;688
2626;9,78016E+12;712;480;08/03/1961;4,38;274;22
2627;9,78068E+12;1174;254;01/06/1993;4,05;1444;180
2628;9,78159E+12;1175;405;03/08/2006;3,46;577;26
2629;9,78159E+12;1175;329;07/09/2006;3,55;455;31
