;ISBN 13;Book title
8634;9780764585746;Shakespeare's Romeo and Juliet
8635;9781586633585;Romeo and Juliet (SparkNotes Literature Guide)
8636;9781903436912;Romeo and Juliet
8637;9782221092491;La Petite Fille du Lac
8638;9780679767398;South of the Border  West of the Sun
8639;9780465007806;Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer
8640;9780553157277;Jessica's Bad Idea (Sweet Valley Twins and Friends  #31)
8641;9780091906818;How to Win Friends and Influence People
8642;9780749307844;How to Win Friends and Influence People
8643;9780743272773;How to Win Friends and Influence People for Teen Girls
8644;9780393324860;Naked Economics: Undressing the Dismal Science
8645;9780938045557;The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only
8646;9780385334303;The Naked Ape: A Zoologist's Study of the Human Animal
8647;9781932361278;There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure
8648;9780060899226;Kitchen Confidential: Adventures in the Culinary Underbelly
8649;9780231138703;More Than You Know: Finding Financial Wisdom in Unconventional Places
8650;9780785263715;Searching for God Knows What
8651;9780681403222;The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story)
8652;9781557046765;Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic
8653;9780708823606;Different Seasons
8654;9780767921961;It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy
8655;9780349117621;Jennifer Government
8656;9780679721819;Mama Day
8657;9780312422738;A Feather on the Breath of God
8658;9781933368566;Mitz The Marmoset of Bloomsbury
8659;9780810114685;War with the Newts
8660;9781400033720;Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos
8661;9780758210180;Key Lime Pie Murder (Hannah Swensen  #9)
8662;9780758202956;Cherry Cheesecake Murder (Hannah Swensen  #8)
8663;9780758201553;Peach Cobbler Murder (Hannah Swensen  #7)
8664;9781575667218;Strawberry Shortcake Murder (Hannah Swensen  #2)
8665;9780758215048;Lemon Meringue Pie Murder (Hannah Swensen  #4)
8666;9780060566685;Fluke: Or  I Know Why the Winged Whale Sings
8667;9780758206824;Sugar Cookie Murder (Hannah Swensen  #6)
8668;9780758213501;Chocolate Chip Cookie Murder (Hannah Swensen  #1)
8669;9781575667225;Blueberry Muffin Murder (Hannah Swensen  #3)
8670;9780827242319;The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community
8671;9780060799908;Focus: The Future of Your Company Depends on It
8672;9780071359160;Positioning: The Battle for Your Mind
8673;9780887306662;The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk
8674;9780452267640;Horse Sense: How to Pull Ahead on the Business Track
8675;9780060590291;You Suck (A Love Story  #2)
8676;9780060735418;Bloodsucking Fiends (A Love Story  #1)
8677;9780060735449;Island of the Sequined Love Nun
8678;9780060590277;A Dirty Job (Grim Reaper  #1)
8679;9780060735425;Practical Demonkeeping (Pine Cove  #1)
8680;9780060735456;The Lust Lizard of Melancholy Cove (Pine Cove  #2)
8681;9780140140828;Granta 7
8682;9780393061062;Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4)
8683;9780961472825;Graphic Storytelling and Visual Narrative
8684;9781401207557;The Best of the Spirit
8685;9780393328608;The Plot: The Secret Story of the Protocols of the Elders of Zion
8686;9781569719602;Will Eisner Sketchbook
8687;9780345461537;The Conquering Sword of Conan (Conan the Cimmerian  #3)
8688;9781593075439;Conan and the Demons of Khitai
8689;9781568821818;Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG)
8690;9780141187068;The Call of Cthulhu and Other Weird Stories
8691;9781568821863;The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG)
8692;9781568821801;Secrets of New York (Call of Cthulhu RPG)
8693;9781568821443;The Keeper's Companion Vol. 1 (Call of Cthulhu RPG)
8694;9781568821870;Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG)
8695;9781568821405;Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG)
8696;9781568821481;Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG)
8697;9781568821740;Shadows of Yog-Sothoth (Call of Cthulhu RPG)
8698;9781568821177;Song of Cthulhu: Tales of the Spheres Beyond Sound
8699;9780760728505;Twenty Thousand Leagues Under the Sea (Extraordinary Voyages  #6)
8700;9780312199432;One Thousand White Women: The Journals of May Dodd (One Thousand White Women  #1)
8701;9780143038825;The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good
8702;9780205313426;The Elements of Style
8703;9780140620634;Dracula
8704;9781416520382;Happy Hour at Casa Dracula (Casa Dracula  #1)
8705;9780321399533;Frankenstein
8706;9780486295688;World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others
8707;9780130977694;World War II: A Short History
8708;9780688001292;A Short History of World War I
8709;9781887368797;Collected Stories  Vol. 2
8710;9780312878276;Nightmare At 20 000 Feet
8711;9780765311719;Earthbound
8712;9780727860996;Hell House
8713;9780765311405;Noir: Three Novels of Suspense
8714;9780765308375;7 Steps to Midnight
8715;9780312878269;Duel
8716;9780765308702;What Dreams May Come
8717;9781932382723;Richard Matheson's Hell House  Book 2
8718;9781887368889;Bloodlines
8719;9780375724930;The Bridegroom
8720;9781581950069;Under the Red Flag
8721;9780375702068;Ocean of Words
8722;9780099422174;The Bridegroom
8723;9780099428169;In the Pond
8724;9780140389661;That Was Then  This Is Now
8725;9780765344724;Hawkes Harbor
8726;9780006751151;The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now
8727;9781873448038;The Work of Work Servitude  Slavery and Labor in Medieval England
8728;9780613996983;East of Eden
8729;9781556525322;Katherine
8730;9780689718762;The Fourth of July Story
8731;9780618313662;Fourth of July Mice!
8732;9780152057084;Apple Pie 4th of July
8733;9780316693257;Roses Are Red (Alex Cross  #6)
8734;9780446613361;4th of July (Women's Murder Club  #4)
8735;9780070488205;Virgin
8736;9780778322993;Thriller: Stories To Keep You Up All Night
8737;9780316155601;Saving the World and Other Extreme Sports (Maximum Ride  #3)
8738;9780613608701;1st To Die (The Women's Murder Club  #1)
8739;9780312304461;How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript
8740;9780375714337;Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese
8741;9780312424930;Balkan Ghosts: A Journey Through History
8742;9780375508042;Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece
8743;9789706519245;El librero de Kabul
8744;9783546003308;Der Buchhändler aus Kabul: Eine Familiengeschichte
8745;9780802850898;Does God Know How to Tie Shoes?
8746;9781584793823;The Ties That Bind: Life's Most Essential Knots and Ties
8747;9780385338691;The Undomestic Goddess
8748;9780373250745;Girls' Night In
8749;9780440241904;Can You Keep a Secret?
8750;9780312932817;Crazy For You
8751;9780312932800;Welcome to Temptation (Dempseys  #1)
8752;9780312932787;Faking It (Dempseys  #2)
8753;9780373771387;Anyone But You
8754;9781551668659;Getting Rid of Bradley
8755;9781551669519;What The Lady Wants
8756;9780373772513;Manhunting
8757;9780312940980;The Unfortunate Miss Fortunes
8758;9789500426541;La falsificadora
8759;9783442448968;Die Naschkatzen
8760;9781933771175;Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest
8761;9788495618634;Bueno en la Cama
8762;9780060096687;Behaving Like Adults
8763;9781858689104;Over 100 Truly Astonishing Sex Tips
8764;9780722539019;How to Seduce Your Dream Man
8765;9780060988258;Running in Heels
8766;9783442454082;Kopfüber ins Glück
8767;9780349118994;Venice: Tales of the City
8768;9781573227162;Caucasia
8769;9780446358583;The Talbot Odyssey
8770;9780446679091;The Lion's Game (John Corey  #2)
8771;9780446674829;Word of Honor
8772;9780446679084;Plum Island (John Corey  #1)
8773;9780751531244;Spencerville
8774;9780446611916;Up Country
8775;9783548253817;Wolfsbrut.
8776;9780751531206;The Talbot Odyssey
8777;9780375701474;Night Falls Fast: Understanding Suicide
8778;9781852428082;Before Night Falls
8779;9780756403164;When True Night Falls (The Coldfire Trilogy  #2)
8780;9780451404756;Nightfall
8781;9780743411479;When Night Falls
8782;9781842991244;Before Night Falls
8783;9780152956028;Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker
8784;9780977880430;In Cahootz: Sequel to Hoodwinked
8785;9781930699892;Earned Value Project Management
8786;9780714531168;Quintessential Tarantino
8787;9780521220231;The Foundations of Modern Political Thought: Volume One: The Renaissance
8788;9780752864778;Tara Road
8789;9780810936843;On the Road to Tara
8790;9780679767305;Selected Stories
8791;9780879239480;Broken Vessels
8792;9781400030774;In the Bedroom: Seven Stories
8793;9780375509322;Thirteen Moons
8794;9780262693196;Swimming Upstream: Collaborative Approaches to Watershed Management
8795;9780316014533;Story of a Girl
8797;9780618485222;The Namesake
8798;9780787976286;Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us
8799;9780609801406;Full House: The Spread of Excellence from Plato to Darwin
8800;9780393311396;Eight Little Piggies: Reflections in Natural History
8801;9780674891999;Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time
8802;9781400051533;The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities
8803;9780393308198;The Panda's Thumb: More Reflections in Natural History
8804;9780393308570;Bully for Brontosaurus: Reflections in Natural History
8805;9780393311037;Hen's Teeth and Horse's Toes: Further Reflections in Natural History
8806;9780393064988;The Richness of Life: The Essential Stephen Jay Gould
8807;9780684846316;The Wheel of Life: A Memoir of Living and Dying
8808;9781572307025;Persuasive Communication
8809;9780099456452;The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1)
8810;9780688033552;Spooks: The Haunting of America: The Private Use of Secret Agents
8811;9780743286985;No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet
8812;9780525945079;Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals
8813;9780618436637;ER Vets: Life in an Animal Emergency Room
8814;9780393326710;The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States
8815;9780743266864;Citizen Girl
8816;9780486450063;On the Origin of Species by Means of Natural Selection
8817;9781400041275;The Origin of Species/The Voyage of the Beagle
8818;9780231054751;Genetics and the Origin of Species
8819;9780131730366;Organized Crime
8820;9780486449821;Physics of Fully Ionized Gases
8821;9780131198777;Criminal Investigation: The Art and the Science
8822;9780763626297;A Collection of Rudyard Kipling's Just So Stories
8823;9781857151992;Collected Stories
8824;9780517266557;Just So Stories
8825;9780689877995;If: A Father's Advice to His Son
8826;9780521598224;Much Ado about Nothing
8827;9780198321477;Much Ado about Nothing
8828;9780393974997;The Waste Land
8829;9780300119947;The Annotated Waste Land with Eliot's Contemporary Prose
8830;9780375759345;The Waste Land and Other Writings
8831;9780670032563;The Waste Lands (The Dark Tower  #3)
8832;9780224036405;Timequake
8833;9780689807015;Climb the Family Tree  Jesse Bear!
8834;9780689851902;What a Scare  Jesse Bear
8835;9780745635323;Political Philosophy: A Beginners' Guide for Students and Politicians
8836;9780631198192;Liberals and Communitarians
8837;9780745628479;Political Philosophy: A Beginner's Guide for Students and Politicians
8838;9781853754159;Seven Men and Two Others
8839;9780312997830;Dakota
8840;9780312970741;El Paso
8841;9780810935938;The Visual Arts: A History
8842;9780131551138;The Visual Arts: A History  Volume 2
8843;9780131935075;The Visual Arts: A History
8844;9781931414166;The Brooklyn Bridge (Wonders of the World)
8845;9780805069372;John Adams
8846;9780140192070;The I Ching or Book of Changes
8847;9780892811458;The Complete I Ching: The Definitive Translation
8848;9780140193350;I Ching: The Book of Change
8849;9780312151225;The Everyday I Ching
8850;9781932382600;Richard Matheson's Hell House  Book 1
8851;9781593074746;H.G. Wells' The War of the Worlds (Graphic Novel)
8852;9780762104208;New Complete Guide to Sewing
8853;9780895772497;A Reader's Digest Songbook: Remembering Yesterday's Hits
8854;9780762100736;Complete Guide to the Bible
8855;9784091263919;焼きたて!!ジャぱん 1
8856;9780896892026;200 Quilt Blocks: To Mix and Match
8857;9780060936198;The Girl in the Glass
8858;9780786849079;Peter and the Starcatchers (Peter and the Starcatchers  #1)
8859;9781416918080;Peter Pan in Scarlet
8860;9780743292641;It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff
8861;9780805072457;Peter Pan
8862;9780812539370;The Callahan Chronicals (Callahan's #1-3)
8863;9780061131240;The Pinhoe Egg  (Chrestomanci  #6)
8864;9780064472685;The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2)
8865;9780064473545;The Time of the Ghost
8866;9780307265784;Whitethorn Woods
8867;9781902602684;The Builders
8868;9780099498582;Dublin 4
8869;9780099498636;Victoria Line  Central Line
8870;9780440122098;Echoes
8871;9780099498667;Firefly Summer
8872;9780385335102;Aches & Pains
8873;9780752876870;The Glass Lake
8874;9780752876818;The Copper Beech
8875;9780394863658;Dr. Jekyll and Mr. Hyde (Bullseye Chillers)
8876;9780786222728;Harry Potter and the Sorcerer's Stone (Harry Potter  #1)
8877;9780375826894;Code Word Kangaroo (Adam Sharp #6)
8878;9780375824043;Operation Spy School (Adam Sharp  #4)
8879;9780679890546;The Empty Envelope (A to Z Mysteries  #5)
8880;9780375813689;The School Skeleton (A to Z Mysteries  #19)
8881;9780375826887;Moose Master (Adam Sharp #5)
8882;9788484451143;La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente)
8883;9780300116182;Eva Hesse Drawing
8884;9780345483577;Inferno
8885;9780156032599;The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf
8886;9780671024819;Wither (Wendy Ward  #1)
8887;9781421500911;Howl's Moving Castle Film Comic  Vol. 1
8888;9781421500904;Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1)
8889;9781585100378;The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library)
8890;9780226307657;The Complete Greek Tragedies  Volume 2: Sophocles
8891;9780375701160;Doctor Faustus
8892;9780872207295;Doctor Faustus
8893;9780679409960;Doctor Faustus
8894;9780679761648;The Makioka Sisters
8895;9780446520591;Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives
8896;9780679760221;Quicksand
8897;9780375724749;Naomi
8898;9780679761075;Seven Japanese Tales
8899;9784770016058;A Cat  a Man  and Two Women
8900;9780679757917;The Reed Cutter & Captain Shigemoto's Mother
8901;9780918172020;In Praise of Shadows
8902;9782070401673;Le chat  son maître et ses deux maîtresses
8903;9780552152976;Small Gods (Discworld  #13)
8904;9780060890315;"Wintersmith (Discworld  #35; Tiffany Aching  #3)"
8905;9780552133258;Strata
8906;9780060094935;The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings)
8907;9780060855925;"The Color of Magic (Discworld  #1; Rincewind  #1)"
8908;9780413771162;"The Truth (Discworld  #25; Industrial Revolution  #2)"
8909;9780552552646;"A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2)"
8910;9780060507770;"The Last Hero (Discworld #27; Rincewind #7)"
8911;9780061020667;"Wyrd Sisters (Discworld  #6; Witches #2)"
